yr,r,s,value
1997,AZ,hos,1.8779819436697809
1997,AZ,rnt,0.38303152897584253
1997,AZ,pla,0.267362332414722
1997,AZ,fof,0.18657782425634234
1997,AZ,fin,0.011232772464830065
1997,AZ,tsv,2.8721993604173437
1997,AZ,nrs,0.7113625902241826
1997,AZ,sec,0.5025596045480437
1997,AZ,art,0.2943190297619344
1997,AZ,mov,0.07068257400518348
1997,AZ,fpd,0.20898358044102214
1997,AZ,slg,11.397279975131983
1997,AZ,pri,0.33160262284408615
1997,AZ,grd,0.12712556070745049
1997,AZ,pip,0.017593230560543346
1997,AZ,sle,0.7629497907317355
1997,AZ,osv,2.520106796925245
1997,AZ,trn,0.19350784302338575
1997,AZ,smn,0.020250721012856576
1997,AZ,fmt,0.7659774958619701
1997,AZ,pet,0.012124519885932937
1997,AZ,mvt,1.1716289109470905
1997,AZ,cep,4.21617793517414
1997,AZ,wst,0.09283837852383538
1997,AZ,mot,0.28916935497589746
1997,AZ,adm,3.29699255979196
1997,AZ,soc,0.38952703026509594
1997,AZ,alt,0.030940220256147122
1997,AZ,pmt,0.24581391356550197
1997,AZ,trk,0.643851175807136
1997,AZ,fdd,1.588909369607655
1997,AZ,gmt,0.8319524647117541
1997,AZ,wtt,0.00041916232357184634
1997,AZ,wpd,0.20456340168316645
1997,AZ,wht,3.982423877805171
1997,AZ,wrh,0.16715070179358282
1997,AZ,ott,3.062259237255869
1997,AZ,che,0.26023539551376007
1997,AZ,air,0.7765062299067197
1997,AZ,mmf,0.3608375610697807
1997,AZ,otr,0.4854012657083209
1997,AZ,min,0.6975062539773585
1997,CA,ppd,1.7627891101818018
1997,CA,res,9.437232622580954
1997,CA,com,10.650108768982335
1997,CA,amb,21.006755801386266
1997,CA,fbp,7.08980369862576
1997,CA,rec,4.732466941464255
1997,CA,con,24.268043039940533
1997,CA,agr,4.517880995485209
1997,CA,eec,1.8173211889797822
1997,CA,fnd,9.027697019509914
1997,CA,pub,5.825800281422865
1997,CA,hou,1.3269297877744368
1997,CA,fbt,7.028228805318087
1997,CA,ins,13.246279135183933
1997,CA,tex,1.0136744280532908
1997,CA,leg,7.641705086377158
1997,CA,fen,5.927337625086053
1997,CA,uti,3.9829946911476766
1997,CA,nmp,1.8599420327508305
1997,CA,brd,9.373129656564569
1997,CA,bnk,8.761057747923937
1997,CA,ore,5.089460762609979
1997,CA,edu,6.139976074200368
1997,CA,ote,7.853421024682692
1997,CA,man,17.285966896261204
1997,CA,mch,5.844046190372011
1997,CA,dat,2.268726739709329
1997,CA,amd,4.373646037043673
1997,CA,oil,0.8762313503930059
1997,CA,hos,12.77412876935875
1997,CA,rnt,2.5880909939384162
1997,CA,pla,2.550978893870856
1997,CA,fof,2.5478784476818954
1997,CA,fin,0.14062608280452385
1997,CA,tsv,28.6481775542714
1997,CA,nrs,4.838870033295835
1997,CA,sec,8.813018531490679
1997,CA,art,3.1839553368101092
1997,CA,mov,10.805920296011642
1997,CA,fpd,2.0675895634418673
1997,CA,slg,102.44132488650175
1997,CA,pri,3.4140908801944
1997,CA,grd,0.7807248714768259
1997,CA,pip,0.13698251035305128
1997,CA,sle,5.629036892856202
1997,CA,osv,17.588140681233256
1997,CA,trn,0.8700152284347891
1997,CA,smn,0.4788586376886279
1997,CA,fmt,6.924769285136135
1997,CA,pet,1.8095148111908532
1997,CA,mvt,7.92223171765167
1997,CA,cep,31.623044223891895
1997,CA,wst,1.3610554661285699
1997,CA,mot,1.7068856873423355
1997,CA,adm,19.876393649814748
1997,CA,soc,2.551028749610744
1997,CA,alt,2.8994689928263457
1997,CA,pmt,1.319249598445384
1997,CA,trk,4.054483974683476
