yr,r,s,value
1997,AR,fof,0.16679922092199392
1997,AR,fin,0.005028170004838822
1997,AR,tsv,0.4708657798157886
1997,AR,nrs,0.019317006755188715
1997,AR,sec,0.06427887161781595
1997,AR,art,0.03015946414963068
1997,AR,mov,0.01784905764156649
1997,AR,fpd,0.07250312309405216
1997,AR,slg,0.07963927644511104
1997,AR,pri,0.029228907438444973
1997,AR,grd,0.011002183938843783
1997,AR,pip,0.006242973641699859
1997,AR,sle,0.06397596747851353
1997,AR,osv,0.4586705539556055
1997,AR,trn,0.08674078204147317
1997,AR,smn,0.017043615662863644
1997,AR,fmt,0.6083202821594224
1997,AR,pet,0.24381878194025838
1997,AR,mvt,0.24555695826018725
1997,AR,cep,0.08776602019438301
1997,AR,wst,0.04217869637503004
1997,AR,mot,0.31660353174741757
1997,AR,adm,0.19317735012644166
1997,AR,soc,0.04719056514781289
1997,AR,alt,0.058029847460754375
1997,AR,pmt,0.4511921784043344
1997,AR,trk,0.3933129985392161
1997,AR,fdd,0.6093299628550063
1997,AR,gmt,0.09020152574726992
1997,AR,wtt,0.004922788219041421
1997,AR,wpd,0.19172139433520752
1997,AR,wht,1.0210666066602783
1997,AR,wrh,0.0667730254158122
1997,AR,ott,0.5566047315027585
1997,AR,che,0.46296894285146495
1997,AR,air,0.02546720716869634
1997,AR,mmf,0.13287015154110018
1997,AR,otr,0.06367277859636652
1997,AR,min,0.06314143725056004
1997,AZ,ppd,0.09416381314325645
1997,AZ,res,0.5105762938433123
1997,AZ,com,0.13796236886903157
1997,AZ,amb,0.8700566139904788
1997,AZ,fbp,0.2651966892205066
1997,AZ,rec,0.33226405999951014
1997,AZ,con,1.95536109418856
1997,AZ,agr,0.8836702687205193
1997,AZ,eec,0.07398661875557697
1997,AZ,fnd,0.9102557103410283
1997,AZ,pub,0.28673885393212495
1997,AZ,hou,10.624264339376571
1997,AZ,fbt,0.36102906292148695
1997,AZ,ins,1.9907261352467749
1997,AZ,tex,0.011043368081406796
1997,AZ,leg,0.3483518505162164
1997,AZ,fen,0.23094273895624362
1997,AZ,uti,1.8284517976098464
1997,AZ,nmp,0.2502909306705322
